# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.583837032318115234e+00 3.661962127685546875e+01 4.588275146484375000e+02 9.986919760704040527e-01 1.322499990463256836e+00 3.600000000000000000e+01 4.579599914550781250e+02 1.000000000000000000e+00 1.590583801269531250e+00 3.663500595092773438e+01 4.588481140136718750e+02 9.977030754089355469e-01 1.322499990463256836e+00 3.600000000000000000e+01 4.579599914550781250e+02 1.000000000000000000e+00
5.000000000000000000e+03 3.649918556213378906e+00 1.342299652099609375e+02 2.323010444641113281e+01 1.742558926343917847e-01 2.775290012359619141e+00 4.139484763145446777e-01 2.418329925537109375e+02 1.311562919616699219e+01 3.656359910964965820e+00 1.343361206054687500e+02 2.326362228393554688e+01 1.747536659240722656e-01 2.775290012359619141e+00 4.139484763145446777e-01 2.418329925537109375e+02 1.311562919616699219e+01
1.000000000000000000e+04 4.061066508293151855e-01 6.404884904623031616e-02 1.363704213872551918e-03 3.843774795532226562e-01 1.080000729416497052e-04 2.396845519542694092e-01 1.597944488525390625e+02 1.897823905944824219e+01 4.061261713504791260e-01 6.412246823310852051e-02 1.374055165797472000e-03 3.843558430671691895e-01 1.080000729416497052e-04 2.396845519542694092e-01 1.597944488525390625e+02 1.897823905944824219e+01
1.500000000000000000e+04 9.762759208679199219e-01 5.716756731271743774e-02 2.170409075915813446e-03 1.743405312299728394e-01 1.555572748184204102e-01 1.214903071522712708e-01 9.545645141601562500e+01 1.810955047607421875e+01 9.762765765190124512e-01 5.717067793011665344e-02 2.171253785490989685e-03 1.743399053812026978e-01 1.555572748184204102e-01 1.214903071522712708e-01 9.545645141601562500e+01 1.810955047607421875e+01
2.000000000000000000e+04 1.280729174613952637e+00 6.152749434113502502e-02 2.297162543982267380e-03 6.423921883106231689e-02 4.214169681072235107e-01 1.006371304392814636e-01 4.846340560913085938e+01 1.733882141113281250e+01 1.280729055404663086e+00 6.152752786874771118e-02 2.297151135280728340e-03 6.423922628164291382e-02 4.214169681072235107e-01 1.006371304392814636e-01 4.846340560913085938e+01 1.733882141113281250e+01
2.500000000000000000e+04 1.392003297805786133e+00 6.485119462013244629e-02 2.646871609613299370e-03 1.603429391980171204e-02 7.070322632789611816e-01 8.462266623973846436e-02 1.797382926940917969e+01 1.669451713562011719e+01 1.392003178596496582e+00 6.485125422477722168e-02 2.646870678290724754e-03 1.603429019451141357e-02 7.070322632789611816e-01 8.462266623973846436e-02 1.797382926940917969e+01 1.669451713562011719e+01
3.000000000000000000e+04 1.397698283195495605e+00 6.734444200992584229e-02 2.835871186107397079e-03 9.043028112500905991e-04 9.698964357376098633e-01 7.266200333833694458e-02 2.965580224990844727e+00 1.617011260986328125e+01 1.397698163986206055e+00 6.734445691108703613e-02 2.835864434018731117e-03 9.043026948347687721e-04 9.698964357376098633e-01 7.266200333833694458e-02 2.965580224990844727e+00 1.617011260986328125e+01
3.500000000000000000e+04 1.370540976524353027e+00 6.907180696725845337e-02 3.013483947142958641e-03 6.720977253280580044e-04 1.139874577522277832e+00 6.606761366128921509e-02 1.427818206138908863e-03 1.585053730010986328e+01 1.370540738105773926e+00 6.907180696725845337e-02 3.013486275449395180e-03 6.720977253280580044e-04 1.139874577522277832e+00 6.606761366128921509e-02 1.427818206138908863e-03 1.585053730010986328e+01
4.000000000000000000e+04 1.889750361442565918e+00 5.705692246556282043e-02 9.473476409912109375e-01 1.023465674370527267e-02 3.893773853778839111e-01 9.487539529800415039e-03 1.375791072845458984e+00 1.000710201263427734e+01 1.476650595664978027e+00 1.240566931664943695e-02 9.777173399925231934e-01 6.122149992734193802e-03 3.893773853778839111e-01 9.487539529800415039e-03 1.375791072845458984e+00 1.000710201263427734e+01
4.500000000000000000e+04 2.168057918548583984e+00 1.326962653547525406e-02 1.382054090499877930e+00 2.293168380856513977e-02 1.939491182565689087e-01 5.903128068894147873e-03 1.540216207504272461e+00 8.402671813964843750e+00 1.560400128364562988e+00 1.126592233777046204e-02 1.384281635284423828e+00 1.160912029445171356e-02 1.939491182565689087e-01 5.903128068894147873e-03 1.540216207504272461e+00 8.402671813964843750e+00
5.000000000000000000e+04 1.617366671562194824e+00 2.660817280411720276e-02 1.519761800765991211e+00 1.650468260049819946e-02 9.596959501504898071e-02 1.658311462961137295e-03 1.817992568016052246e+00 7.026478290557861328e+00 1.632907152175903320e+00 2.266069501638412476e-02 1.566521644592285156e+00 1.647686399519443512e-02 9.596959501504898071e-02 1.658311462961137295e-03 1.817992568016052246e+00 7.026478290557861328e+00
5.500000000000000000e+04 1.652026057243347168e+00 1.697234436869621277e-02 1.609552264213562012e+00 2.214671671390533447e-02 2.226938121020793915e-02 1.201901119202375412e-03 1.951415419578552246e+00 5.301694869995117188e+00 1.674956917762756348e+00 1.590217836201190948e-02 1.661771893501281738e+00 2.097534202039241791e-02 2.226938121020793915e-02 1.201901119202375412e-03 1.951415419578552246e+00 5.301694869995117188e+00
6.000000000000000000e+04 1.693562388420104980e+00 4.754822701215744019e-03 1.579955935478210449e+00 3.440050408244132996e-02 1.543437974760308862e-05 2.315373130841180682e-04 1.880619883537292480e+00 3.469446897506713867e+00 1.699072003364562988e+00 4.560177214443683624e-03 1.633103847503662109e+00 2.931050211191177368e-02 1.543437974760308862e-05 2.315373130841180682e-04 1.880619883537292480e+00 3.469446897506713867e+00
6.500000000000000000e+04 1.418022155761718750e+00 4.413163696881383657e-04 1.278180360794067383e+00 1.256593409925699234e-02 1.672971248626708984e-02 5.773363682237686589e-06 1.440848827362060547e+00 1.904394388198852539e+00 1.440715909004211426e+00 1.235535950399935246e-03 1.332788825035095215e+00 8.402990177273750305e-03 1.672971248626708984e-02 5.773363682237686589e-06 1.440848827362060547e+00 1.904394388198852539e+00
