# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 5.282196044921875000e+00 1.439273529052734375e+02 1.831985107421875000e+03 3.958125829696655273e+00 1.322499990463256836e+00 3.600000000000000000e+01 4.579599914550781250e+02 1.000000000000000000e+00 5.282052993774414062e+00 1.439260406494140625e+02 1.831986816406250000e+03 3.959920644760131836e+00 1.322499990463256836e+00 3.600000000000000000e+01 4.579599914550781250e+02 1.000000000000000000e+00
2.000000000000000000e+03 1.778965568542480469e+01 6.488898754119873047e+00 4.362402915954589844e+00 2.276413679122924805e+00 3.853375315666198730e-01 1.114953994750976562e+01 1.961155509948730469e+01 3.655962753295898438e+01 1.818655967712402344e+01 4.432373046875000000e+00 4.441936016082763672e+00 2.149229764938354492e+00 3.853373229503631592e-01 1.114954185485839844e+01 1.961153793334960938e+01 3.655963897705078125e+01
4.000000000000000000e+03 5.164176464080810547e+00 7.124472856521606445e-01 1.297186732292175293e+00 4.889566898345947266e+00 1.080816745758056641e+00 5.043181226938031614e-05 9.030233621597290039e-01 4.750353813171386719e+00 5.289517402648925781e+00 3.818561136722564697e-01 7.105311155319213867e-01 4.207112789154052734e+00 1.080816030502319336e+00 5.045213038101792336e-05 9.030197262763977051e-01 4.750349521636962891e+00
6.000000000000000000e+03 1.835398793220520020e+00 4.154945015907287598e-01 1.601513147354125977e+00 4.797681331634521484e+00 1.233748793601989746e+00 3.609669860452413559e-03 3.155313730239868164e-01 2.379033327102661133e+00 1.820867538452148438e+00 3.305575251579284668e-01 8.062417507171630859e-01 4.020841598510742188e+00 1.233748316764831543e+00 3.609841689467430115e-03 3.155313730239868164e-01 2.379031181335449219e+00
8.000000000000000000e+03 1.115773677825927734e+00 2.656442821025848389e-01 1.182641983032226562e+00 4.452731132507324219e+00 1.292012453079223633e+00 8.571733720600605011e-03 1.794718652963638306e-01 1.753080487251281738e+00 1.070493340492248535e+00 1.974966228008270264e-01 5.923114418983459473e-01 3.687668561935424805e+00 1.292012929916381836e+00 8.571821264922618866e-03 1.794686317443847656e-01 1.753081798553466797e+00
1.000000000000000000e+04 9.162957668304443359e-01 1.877523362636566162e-01 9.036793112754821777e-01 4.065612792968750000e+00 1.315136909484863281e+00 1.264588814228773117e-02 1.291874051094055176e-01 1.414749383926391602e+00 8.617523312568664551e-01 1.193011254072189331e-01 4.643926918506622314e-01 3.347638845443725586e+00 1.315136909484863281e+00 1.264567393809556961e-02 1.291901469230651855e-01 1.414749383926391602e+00
1.200000000000000000e+04 8.474360108375549316e-01 1.553680151700973511e-01 7.274328470230102539e-01 3.705768108367919922e+00 1.320101141929626465e+00 1.507407054305076599e-02 1.030465736985206604e-01 1.190639615058898926e+00 7.884143590927124023e-01 8.733994513750076294e-02 3.821461498737335205e-01 3.043979406356811523e+00 1.320100545883178711e+00 1.507395412772893906e-02 1.030465736985206604e-01 1.190640211105346680e+00
1.400000000000000000e+04 8.218144774436950684e-01 1.394077986478805542e-01 6.153592467308044434e-01 3.383141279220581055e+00 1.313933610916137695e+00 1.644100062549114227e-02 8.818460255861282349e-02 1.027636051177978516e+00 7.595115900039672852e-01 7.414145022630691528e-02 3.280963599681854248e-01 2.778354406356811523e+00 1.313933610916137695e+00 1.644063368439674377e-02 8.818460255861282349e-02 1.027637004852294922e+00
1.600000000000000000e+04 8.144710659980773926e-01 1.282012611627578735e-01 5.394313931465148926e-01 3.097911119461059570e+00 1.299731492996215820e+00 1.719926111400127411e-02 7.919815182685852051e-02 9.016522765159606934e-01 7.490454316139221191e-01 6.694067269563674927e-02 2.906515300273895264e-01 2.547451257705688477e+00 1.299731254577636719e+00 1.719913631677627563e-02 7.919815182685852051e-02 9.016525149345397949e-01
1.800000000000000000e+04 8.158909082412719727e-01 1.181871816515922546e-01 4.846087992191314697e-01 2.847305297851562500e+00 1.280147910118103027e+00 1.763599365949630737e-02 7.317757606506347656e-02 7.998809814453125000e-01 7.473447918891906738e-01 6.135641783475875854e-02 2.635123431682586670e-01 2.347034454345703125e+00 1.280147671699523926e+00 1.763599365949630737e-02 7.317447662353515625e-02 7.998808026313781738e-01
