# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 5.006973266601562500e+01 6.348799804687500000e+03 8.604002952575683594e+00 9.765832684934139252e-03 7.331643104553222656e-01 8.711115121841430664e-01 0.000000000000000000e+00 6.399997472763061523e-01 5.006973266601562500e+01 6.348799804687500000e+03 8.604002952575683594e+00 9.765832684934139252e-03 7.331643104553222656e-01 8.711115121841430664e-01 0.000000000000000000e+00 6.399997472763061523e-01
5.000000000000000000e+03 3.040596842765808105e-03 2.098531922456459142e-06 6.070339586585760117e-04 2.489950805902481079e-01 4.503497481346130371e-01 2.795846164226531982e-01 3.220406142645515501e-05 4.647306203842163086e-01 3.040596609935164452e-03 2.098531922456459142e-06 6.070340750738978386e-04 2.489950805902481079e-01 4.503497481346130371e-01 2.795846164226531982e-01 3.220406142645515501e-05 4.647306203842163086e-01
1.000000000000000000e+04 4.447131417691707611e-03 1.992144689211272635e-06 3.433784004300832748e-04 1.274175196886062622e-01 2.700936496257781982e-01 2.583840191364288330e-01 7.165454328060150146e-03 4.852237105369567871e-01 4.447131883352994919e-03 1.992157194763422012e-06 3.433788078837096691e-04 1.274175196886062622e-01 2.700936496257781982e-01 2.583840191364288330e-01 7.165454328060150146e-03 4.852237105369567871e-01
1.500000000000000000e+04 2.945880805782508105e-05 1.359116730270670814e-08 3.861233835777966306e-06 5.586189217865467072e-03 4.583986010402441025e-03 7.736851926892995834e-03 5.147010595507595099e-10 5.577086210250854492e-01 2.945881715277209878e-05 1.359245516141527332e-08 3.861407549266004935e-06 5.586190149188041687e-03 4.583986010402441025e-03 7.736851926892995834e-03 5.147010595507595099e-10 5.577086210250854492e-01
2.000000000000000000e+04 1.045202316163340583e-05 5.280668915474961977e-07 4.916163015877828002e-05 2.939158817753195763e-03 3.253877907991409302e-02 6.023552268743515015e-04 2.676978638760374452e-10 4.700146019458770752e-01 1.045200133376056328e-05 5.280926416162401438e-07 4.916157922707498074e-05 2.939158352091908455e-03 3.253877907991409302e-02 6.023552268743515015e-04 2.676978638760374452e-10 4.700146019458770752e-01
2.500000000000000000e+04 3.797528188442811370e-05 3.663454890556749888e-06 1.241732843482168391e-05 2.076566452160477638e-03 2.379853650927543640e-02 5.957148969173431396e-04 1.383953727781772614e-03 9.025876969099044800e-02 3.797525278059765697e-05 3.663488541860715486e-06 1.241736026713624597e-05 2.076566452160477638e-03 2.379853650927543640e-02 5.957148969173431396e-04 1.383953727781772614e-03 9.025876969099044800e-02
3.000000000000000000e+04 2.471332694042871481e-09 2.858993866539094597e-06 1.024322045850567520e-05 1.244900049641728401e-04 2.441499091219156981e-04 1.772597329363634344e-06 1.026439531415235251e-05 1.070920564234256744e-02 2.471111315571761224e-09 2.859023197743226774e-06 1.024339144350960851e-05 1.244900340680032969e-04 2.441499091219156981e-04 1.772597329363634344e-06 1.026439531415235251e-05 1.070920564234256744e-02
3.500000000000000000e+04 1.154314310802817545e-09 2.902165840978909728e-09 1.841650743017453351e-07 1.609271566849201918e-05 2.236431282653938979e-05 6.856301411062304396e-07 3.168092916894238442e-06 2.491278806701302528e-03 1.154276674242282752e-09 2.903334461734630167e-09 1.841726771090179682e-07 1.609271203051321208e-05 2.236431282653938979e-05 6.856301411062304396e-07 3.168092916894238442e-06 2.491278806701302528e-03
4.000000000000000000e+04 8.273314477946769330e-09 5.519017918231838848e-07 7.236824330902891234e-07 5.870585937373107299e-06 4.746339982375502586e-06 7.019458081458651577e-08 3.221193480840156553e-07 8.350153802894055843e-04 8.273112861445497401e-09 5.519182764146535192e-07 7.236521923914551735e-07 5.870582754141651094e-06 4.746339982375502586e-06 7.019458081458651577e-08 3.221193480840156553e-07 8.350153802894055843e-04
4.500000000000000000e+04 1.150389158932618727e-10 2.461339132509010597e-09 2.102352425481512910e-08 1.634610384826373775e-06 1.149033550973399542e-06 3.977515916631091386e-08 8.264078843467359548e-08 2.819672517944127321e-04 1.151079231931362301e-10 2.459273673593997955e-09 2.101296558976173401e-08 1.634611976442101877e-06 1.149033550973399542e-06 3.977515916631091386e-08 8.264078843467359548e-08 2.819672517944127321e-04
5.000000000000000000e+04 1.510315872366163603e-09 2.223925861244424595e-07 4.846696697313745972e-07 4.550924757040775148e-07 2.949764450477232458e-07 1.075619504575797691e-08 7.143521774111150080e-09 9.233487071469426155e-05 1.510272795712808147e-09 2.223988246896624332e-07 4.846697265747934580e-07 4.550924757040775148e-07 2.949764450477232458e-07 1.075619504575797691e-08 7.143521774111150080e-09 9.233487071469426155e-05
5.500000000000000000e+04 1.719513420539442450e-12 5.238689482212066650e-10 4.204369741245272962e-09 1.352041039126561373e-07 1.625907657398784067e-07 1.993074594253130272e-09 9.766275788081202336e-09 3.755547004402615130e-05 1.719513420539442450e-12 5.238689482212066650e-10 4.205503500998020172e-09 1.352041039126561373e-07 1.625907657398784067e-07 1.993074594253130272e-09 9.766275788081202336e-09 3.755547004402615130e-05
6.000000000000000000e+04 2.787244393620547100e-12 2.305463220504677668e-13 1.313310349360108376e-09 6.639425009780097753e-08 7.300149462707850034e-08 8.881784197001252323e-10 3.999362174766929456e-09 1.839782453316729516e-05 2.785327524179592729e-12 2.273736754432320595e-13 1.313310349360108376e-09 6.639425720322833513e-08 7.300149462707850034e-08 8.881784197001252323e-10 3.999362174766929456e-09 1.839782453316729516e-05
6.500000000000000000e+04 1.582298750690824818e-06 1.976700586965307593e-04 3.573497233446687460e-04 4.352071769631038478e-08 1.798561299892753595e-10 1.218941520164662506e-06 4.706802792497910559e-05 9.890899491438176483e-06 1.582302843416982796e-06 1.976707571884617209e-04 3.573510912247002125e-04 4.352071414359670598e-08 1.798561299892753595e-10 1.218941520164662506e-06 4.706802792497910559e-05 9.890899491438176483e-06
7.000000000000000000e+04 4.787088433988451186e-11 9.008982893021766358e-09 2.103462470870454126e-08 1.170343466583290137e-08 2.017475608795393782e-08 2.725961678606836358e-10 1.016875472714673379e-09 4.647388323064660653e-06 4.780531526193954051e-11 9.004224921227432787e-09 2.101296558976173401e-08 1.170343555401132107e-08 2.017475608795393782e-08 2.725961678606836358e-10 1.016875472714673379e-09 4.647388323064660653e-06
7.500000000000000000e+04 3.276143939467957011e-11 1.179331188261301122e-09 1.457374332325400701e-09 2.584984892806119205e-09 1.394213722250015053e-08 1.879385536085464992e-10 4.131130437734498173e-10 2.538008857300155796e-06 3.274180926382541656e-11 1.178705133497714996e-09 1.455191522836685181e-09 2.584984670761514280e-09 1.394213722250015053e-08 1.879385536085464992e-10 4.131130437734498173e-10 2.538008857300155796e-06
8.000000000000000000e+04 3.642473475617968859e-12 3.274180926382541656e-11 4.398401087790659858e-10 2.200438942168148060e-09 1.233064672589989641e-08 4.330104275140911341e-09 5.957986992655150971e-09 1.515545022812148090e-06 3.637978807091712952e-12 3.274180926382541656e-11 4.401954356580972672e-10 2.200439164212752985e-09 1.233064672589989641e-08 4.330104275140911341e-09 5.957986992655150971e-09 1.515545022812148090e-06
8.500000000000000000e+04 1.832929683587281033e-06 2.323065418750047684e-04 3.516043652780354023e-04 6.834597776617101772e-09 5.266009295290530190e-10 6.057780979062954430e-07 1.750792034727055579e-05 1.285636699321912602e-06 1.832937300605408382e-06 2.323071676073595881e-04 3.516052966006100178e-04 6.834597332527891922e-09 5.266009295290530190e-10 6.057780979062954430e-07 1.750792034727055579e-05 1.285636699321912602e-06
